mile,elevation_ft,lat,lon
9.701160988557943,6926.0500904,39.218139,-120.3485539
9.726220585065983,6932.9103268399995,39.2182201,-120.3490152
9.750759615928803,6938.235130159999,39.2182118,-120.3494792
9.797679492511907,6938.63867348,39.2180663,-120.3503644
9.825633908461894,6942.011377000001,39.2183094,-120.3508069
9.849407042049659,6946.348647479999,39.2186627,-120.3507989
9.900878187297982,6958.34011768,39.2194336,-120.3506621
9.928592550810944,6952.71675792,39.2197225,-120.3510403
9.970965274783941,6963.799435439999,39.2203479,-120.3508525
10.037211944749595,6970.6203018,39.2212996,-120.350469
10.099100067734282,6979.19641756,39.2222014,-120.3504958
10.161906050533585,6985.69904244,39.2229204,-120.3512951
10.199726531195662,6992.654423239999,39.2232944,-120.3518557
10.226902646131181,6992.82502692,39.2233505,-120.3523733
10.3,7007.83486992,39.2239053,-120.3536045
10.335027119432317,7019.104555319999,39.2237245,-120.3541758
10.34759213120014,7027.680671079999,39.2237287,-120.3544038
10.37461509734884,7051.607837199999,39.2237952,-120.3549027
10.416071588358855,7078.100620200001,39.2236622,-120.355651
10.45931526422393,7078.5435336,39.2235542,-120.3564583
10.492838574992044,7041.10258752,39.2237557,-120.3570323
10.545456384826426,7023.90442424,39.2236165,-120.3579926
10.591700949723284,7010.69904324,39.2235895,-120.3588696
10.659890974653552,7061.80140708,39.2235791,-120.3601598
10.698392167921067,7099.94445292,39.2237183,-120.3608598
10.715359983097823,7113.087497959999,39.223683,-120.3611737
10.760349570706916,7134.89852228,39.2236601,-120.3620239
10.782441508294205,7144.56387692,39.2238534,-120.3623377
10.800152194054283,7149.93789284,39.2237619,-120.3626489
10.828908415186746,7170.259415799999,39.2236684,-120.3631773
10.844609027090787,7180.738418759999,39.223577,-120.3634455
10.867021754911857,7202.24104412,39.2235895,-120.3638693
10.885093216603492,7223.8355329999995,39.2235479,-120.3642046
10.917395192813657,7260.73185964,39.223309,-120.3647303
10.94211920355057,7293.999577239999,39.2234586,-120.3651433
10.97040338512206,7320.58094292,39.2234066,-120.365669
10.983370682165171,7330.6399983599995,39.223444,-120.3659051
11.004403091808696,7346.164933239999,39.2235417,-120.3662618
11.056438611621294,7348.835537000001,39.2235791,-120.3672328
11.075298286085335,7343.07110112,39.2235375,-120.3675841
11.106137375917974,7335.023200600001,39.2234669,-120.3681501
11.126699198756189,7330.2823868,39.2234503,-120.368539
11.166505056153285,7326.51926332,39.22339,-120.3692847
11.198718000262959,7315.89918424,39.2232342,-120.3698452
11.236846211758404,7297.84800256,39.2231261,-120.3705077
11.275235590306297,7284.85587616,39.2227604,-120.3710388
11.303891894590858,7279.793540039999,39.222457,-120.3714143
